,0
2142,non functional
2143,non functional
2144,non functional
2145,non functional
2146,non functional
2147,non functional
2148,non functional
2149,non functional
2150,non functional
2151,non functional
2152,non functional
2153,non functional
2154,non functional
2155,non functional
2156,non functional
2157,non functional
2158,non functional
2159,non functional
2160,non functional
2161,non functional
2162,non functional
2163,non functional
2164,non functional
2165,non functional
2166,non functional
2167,non functional
2168,non functional
2169,non functional
2170,non functional
2171,non functional
2172,non functional
2173,non functional
2174,non functional
2175,non functional
2176,non functional
2177,non functional
2178,non functional
2179,non functional
2180,non functional
2181,non functional
2182,non functional
2183,non functional
2184,non functional
2185,non functional
2186,non functional
2187,non functional
2188,non functional
2189,non functional
2190,non functional
2191,non functional
2192,non functional
2193,non functional
2194,non functional
2195,non functional
2196,non functional
2197,non functional
2198,non functional
2199,non functional
2200,non functional
2201,non functional
2202,non functional
2203,non functional
2204,non functional
2205,non functional
2206,non functional
2207,non functional
2208,non functional
2209,non functional
2210,non functional
2211,non functional
2212,non functional
2213,non functional
2214,non functional
2215,non functional
2216,non functional
2217,non functional
2218,non functional
2219,non functional
2220,non functional
2221,non functional
2222,non functional
2223,non functional
2224,non functional
2225,non functional
2226,non functional
2227,non functional
2228,non functional
2229,non functional
2230,non functional
2231,non functional
2232,non functional
2233,non functional
2234,non functional
2235,non functional
2236,non functional
2237,non functional
2238,non functional
2239,non functional
2240,non functional
2241,non functional
2242,non functional
2243,non functional
2244,non functional
2245,non functional
2246,non functional
2247,non functional
2248,non functional
2249,non functional
2250,non functional
2251,non functional
2252,non functional
2253,non functional
2254,non functional
2255,non functional
2256,non functional
2257,non functional
2258,non functional
2259,non functional
2260,non functional
2261,non functional
2262,non functional
2263,non functional
2264,non functional
2265,non functional
2266,non functional
2267,non functional
2268,non functional
2269,non functional
2270,non functional
2271,non functional
2272,non functional
2273,non functional
2274,non functional
2275,non functional
2276,non functional
2277,non functional
2278,non functional
2279,non functional
2280,non functional
2281,non functional
2282,non functional
2283,non functional
2284,non functional
2285,non functional
2286,non functional
2287,non functional
2288,non functional
2289,non functional
2290,non functional
2291,non functional
2292,non functional
2293,non functional
2294,non functional
2295,non functional
2296,non functional
2297,non functional
2298,non functional
2299,non functional
2300,non functional
2301,non functional
2302,non functional
2303,non functional
2304,non functional
2305,non functional
